user_id,session_id,event_time,event,device,region,channel,product_category,revenue,bonus_flag,funnel_stage,funnel_rank,prev_rank,valid_sequence,device_type,location,traffic_source,purchase_amount,bounced,session_duration
USR-00080,SES-00080,2026-07-08 06:30:42,add to cart,Desktop,North,Organic,Fashion,0.0,Yes,Other,0,1.0,0,Desktop,North,Organic,0.0,1,10800.0
USR-00081,SES-00081,,add to cart,Desktop,North,Email,Home,0.0,Yes,Other,0,,1,Desktop,North,Email,0.0,0,
USR-00081,SES-00081,,browse,Desktop,North,Email,Home,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Email,0.0,0,
USR-00081,SES-00081,,checkout,Desktop,North,Email,Home,0.0,Yes,Checkout,4,1.0,1,Desktop,North,Email,0.0,0,
USR-00082,SES-00082,,add to cart,Tablet,South,Google Ads,Electronics,0.0,Yes,Other,0,,1,Tablet,South,Google Ads,0.0,1,
USR-00082,SES-00082,,browse,Tablet,South,Google Ads,Electronics,0.0,Yes,Visit Website,1,0.0,1,Tablet,South,Google Ads,0.0,1,
USR-00083,SES-00083,2026-07-08 02:58:12,add to cart,Tablet,South,Organic,Fashion,0.0,Yes,Other,0,,1,Tablet,South,Organic,0.0,1,0.0
USR-00083,SES-00083,,browse,Tablet,South,Organic,Fashion,0.0,Yes,Visit Website,1,0.0,1,Tablet,South,Organic,0.0,1,0.0
USR-00084,SES-00084,,browse,Mobile,East,Google Ads,Fashion,0.0,Yes,Visit Website,1,,1,Mobile,East,Google Ads,0.0,1,60.0
USR-00085,SES-00085,2026-07-08 08:49:36,browse,Desktop,South,Email,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,South,Email,0.0,1,60.0
USR-00086,SES-00086,,add to cart,Mobile,West,Social Media,Sports,0.0,Yes,Other,0,,1,Mobile,West,Social Media,0.0,1,
USR-00086,SES-00086,,browse,Mobile,West,Social Media,Sports,0.0,Yes,Visit Website,1,0.0,1,Mobile,West,Social Media,0.0,1,
USR-00087,SES-00087,2026-07-08 13:48:06,browse,Desktop,East,Social Media,Home,0.0,Yes,Visit Website,1,,1,Desktop,East,Social Media,0.0,1,60.0
USR-00088,SES-00088,,add to cart,Desktop,North,Social Media,Fashion,0.0,Yes,Other,0,,1,Desktop,North,Social Media,0.0,1,
USR-00088,SES-00088,,browse,Desktop,North,Social Media,Fashion,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Social Media,0.0,1,
USR-00089,SES-00089,2026-07-08 03:56:36,browse,Desktop,North,Social Media,Electronics,0.0,Yes,Visit Website,1,,1,Desktop,North,Social Media,0.0,1,60.0
USR-00090,SES-00090,,add to cart,Tablet,North,Social Media,Home,0.0,Yes,Other,0,,1,Tablet,North,Social Media,0.0,1,
USR-00090,SES-00090,,browse,Tablet,North,Social Media,Home,0.0,Yes,Visit Website,1,0.0,1,Tablet,North,Social Media,0.0,1,
USR-00091,SES-00091,,browse,Desktop,West,Email,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,West,Email,0.0,1,60.0
USR-00092,SES-00092,,add to cart,Mobile,North,Organic,Fashion,0.0,Yes,Other,0,,1,Mobile,North,Organic,0.0,1,
USR-00092,SES-00092,,browse,Mobile,North,Organic,Fashion,0.0,Yes,Visit Website,1,0.0,1,Mobile,North,Organic,0.0,1,
USR-00093,SES-00093,,browse,Tablet,West,Organic,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,West,Organic,0.0,1,60.0
USR-00094,SES-00094,,browse,Desktop,South,Social Media,Sports,0.0,Yes,Visit Website,1,,1,Desktop,South,Social Media,0.0,1,60.0
USR-00095,SES-00095,,browse,Desktop,West,Email,Sports,0.0,Yes,Visit Website,1,,1,Desktop,West,Email,0.0,1,60.0
USR-00096,SES-00096,,browse,Desktop,South,Email,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,South,Email,0.0,1,60.0
USR-00097,SES-00097,,add to cart,Tablet,West,Social Media,Electronics,0.0,Yes,Other,0,,1,Tablet,West,Social Media,0.0,1,
USR-00097,SES-00097,,browse,Tablet,West,Social Media,Electronics,0.0,Yes,Visit Website,1,0.0,1,Tablet,West,Social Media,0.0,1,
USR-00098,SES-00098,2026-07-08 09:55:06,browse,Desktop,North,Email,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,North,Email,0.0,1,10800.0
USR-00098,SES-00098,2026-07-08 12:55:06,add to cart,Desktop,North,Email,Beauty,0.0,Yes,Other,0,1.0,0,Desktop,North,Email,0.0,1,10800.0
USR-00099,SES-00099,2026-07-08 22:25:36,browse,Tablet,East,Google Ads,Electronics,0.0,Yes,Visit Website,1,,1,Tablet,East,Google Ads,0.0,1,0.0
USR-00099,SES-00099,,add to cart,Tablet,East,Google Ads,Electronics,0.0,Yes,Other,0,1.0,0,Tablet,East,Google Ads,0.0,1,0.0
USR-00100,SES-00100,,add to cart,Desktop,West,Social Media,Fashion,0.0,Yes,Other,0,,1,Desktop,West,Social Media,0.0,1,
USR-00100,SES-00100,,browse,Desktop,West,Social Media,Fashion,0.0,Yes,Visit Website,1,0.0,1,Desktop,West,Social Media,0.0,1,
USR-00101,SES-00101,2026-07-08 05:04:48,browse,Mobile,East,Email,Home,0.0,Yes,Visit Website,1,,1,Mobile,East,Email,0.0,1,18000.0
USR-00101,SES-00101,2026-07-08 10:04:48,add to cart,Mobile,East,Email,Home,0.0,Yes,Other,0,1.0,0,Mobile,East,Email,0.0,1,18000.0
USR-00102,SES-00102,2026-07-08 08:08:12,browse,Mobile,South,Google Ads,Sports,0.0,Yes,Visit Website,1,,1,Mobile,South,Google Ads,0.0,1,60.0
USR-00103,SES-00103,2026-07-08 09:57:42,browse,Mobile,East,Google Ads,Beauty,0.0,Yes,Visit Website,1,,1,Mobile,East,Google Ads,0.0,0,28800.0
USR-00103,SES-00103,2026-07-08 13:57:42,add to cart,Mobile,East,Google Ads,Beauty,0.0,Yes,Other,0,1.0,0,Mobile,East,Google Ads,0.0,0,28800.0
USR-00103,SES-00103,2026-07-08 17:57:42,checkout,Mobile,East,Google Ads,Beauty,0.0,Yes,Checkout,4,0.0,1,Mobile,East,Google Ads,0.0,0,28800.0
USR-00104,SES-00104,2026-07-08 17:18:36,browse,Desktop,West,Email,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,West,Email,0.0,1,14400.0
USR-00104,SES-00104,2026-07-08 21:18:36,add to cart,Desktop,West,Email,Fashion,0.0,Yes,Other,0,1.0,0,Desktop,West,Email,0.0,1,14400.0
USR-00105,SES-00105,,browse,Desktop,West,Email,Sports,0.0,Yes,Visit Website,1,,1,Desktop,West,Email,0.0,1,60.0
USR-00106,SES-00106,2026-07-08 22:00:18,browse,Desktop,West,Organic,Sports,0.0,Yes,Visit Website,1,,1,Desktop,West,Organic,0.0,1,0.0
USR-00106,SES-00106,,add to cart,Desktop,West,Organic,Sports,0.0,Yes,Other,0,1.0,0,Desktop,West,Organic,0.0,1,0.0
USR-00107,SES-00107,,browse,Desktop,East,Social Media,Sports,0.0,Yes,Visit Website,1,,1,Desktop,East,Social Media,0.0,1,60.0
USR-00108,SES-00108,2026-07-08 20:36:06,browse,Tablet,West,Email,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,West,Email,0.0,1,0.0
USR-00108,SES-00108,,add to cart,Tablet,West,Email,Beauty,0.0,Yes,Other,0,1.0,0,Tablet,West,Email,0.0,1,0.0
USR-00109,SES-00109,,add to cart,Desktop,East,Social Media,Fashion,0.0,Yes,Other,0,,1,Desktop,East,Social Media,0.0,0,
USR-00109,SES-00109,,browse,Desktop,East,Social Media,Fashion,0.0,Yes,Visit Website,1,0.0,1,Desktop,East,Social Media,0.0,0,
USR-00109,SES-00109,,checkout,Desktop,East,Social Media,Fashion,0.0,Yes,Checkout,4,1.0,1,Desktop,East,Social Media,0.0,0,
USR-00110,SES-00110,2026-07-08 18:16:00,browse,Mobile,South,Email,Sports,0.0,Yes,Visit Website,1,,1,Mobile,South,Email,0.0,1,18000.0
USR-00110,SES-00110,2026-07-08 23:16:00,add to cart,Mobile,South,Email,Sports,0.0,Yes,Other,0,1.0,0,Mobile,South,Email,0.0,1,18000.0
USR-00111,SES-00111,2026-07-08 07:14:24,browse,Desktop,South,Organic,Home,0.0,Yes,Visit Website,1,,1,Desktop,South,Organic,0.0,0,32400.0
USR-00111,SES-00111,2026-07-08 10:14:24,add to cart,Desktop,South,Organic,Home,0.0,Yes,Other,0,1.0,0,Desktop,South,Organic,0.0,0,32400.0
USR-00111,SES-00111,2026-07-08 14:14:24,checkout,Desktop,South,Organic,Home,0.0,Yes,Checkout,4,0.0,1,Desktop,South,Organic,0.0,0,32400.0
USR-00111,SES-00111,2026-07-08 16:14:24,purchase,Desktop,South,Organic,Home,182.3,No,Purchase,5,4.0,1,Desktop,South,Organic,182.3,0,32400.0
USR-00112,SES-00112,2026-07-08 02:08:30,browse,Tablet,South,Organic,Electronics,0.0,Yes,Visit Website,1,,1,Tablet,South,Organic,0.0,0,36000.0
USR-00112,SES-00112,2026-07-08 04:08:30,add to cart,Tablet,South,Organic,Electronics,0.0,Yes,Other,0,1.0,0,Tablet,South,Organic,0.0,0,36000.0
USR-00112,SES-00112,2026-07-08 08:08:30,checkout,Tablet,South,Organic,Electronics,0.0,Yes,Checkout,4,0.0,1,Tablet,South,Organic,0.0,0,36000.0
USR-00112,SES-00112,2026-07-08 12:08:30,purchase,Tablet,South,Organic,Electronics,143.79,No,Purchase,5,4.0,1,Tablet,South,Organic,143.79,0,36000.0
USR-00113,SES-00113,,add to cart,Desktop,West,Organic,Home,0.0,Yes,Other,0,,1,Desktop,West,Organic,0.0,0,
USR-00113,SES-00113,,browse,Desktop,West,Organic,Home,0.0,Yes,Visit Website,1,0.0,1,Desktop,West,Organic,0.0,0,
USR-00113,SES-00113,,checkout,Desktop,West,Organic,Home,0.0,Yes,Checkout,4,1.0,1,Desktop,West,Organic,0.0,0,
USR-00114,SES-00114,,add to cart,Desktop,North,Google Ads,Sports,0.0,Yes,Other,0,,1,Desktop,North,Google Ads,0.0,0,
USR-00114,SES-00114,,browse,Desktop,North,Google Ads,Sports,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Google Ads,0.0,0,
USR-00114,SES-00114,,checkout,Desktop,North,Google Ads,Sports,0.0,Yes,Checkout,4,1.0,1,Desktop,North,Google Ads,0.0,0,
USR-00115,SES-00115,,add to cart,Tablet,West,Organic,Home,0.0,Yes,Other,0,,1,Tablet,West,Organic,0.0,0,
USR-00115,SES-00115,,browse,Tablet,West,Organic,Home,0.0,Yes,Visit Website,1,0.0,1,Tablet,West,Organic,0.0,0,
USR-00115,SES-00115,,checkout,Tablet,West,Organic,Home,0.0,Yes,Checkout,4,1.0,1,Tablet,West,Organic,0.0,0,
USR-00116,SES-00116,2026-07-08 07:00:48,browse,Mobile,South,Organic,Home,0.0,Yes,Visit Website,1,,1,Mobile,South,Organic,0.0,1,60.0
USR-00117,SES-00117,,add to cart,Mobile,East,Google Ads,Electronics,0.0,Yes,Other,0,,1,Mobile,East,Google Ads,0.0,0,
USR-00117,SES-00117,,browse,Mobile,East,Google Ads,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Google Ads,0.0,0,
USR-00117,SES-00117,,checkout,Mobile,East,Google Ads,Electronics,0.0,Yes,Checkout,4,1.0,1,Mobile,East,Google Ads,0.0,0,
USR-00117,SES-00117,,purchase,Mobile,East,Google Ads,Electronics,326.92,No,Purchase,5,4.0,1,Mobile,East,Google Ads,326.92,0,
USR-00118,SES-00118,2026-07-08 10:39:06,browse,Tablet,West,Email,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,West,Email,0.0,1,18000.0
USR-00118,SES-00118,2026-07-08 15:39:06,add to cart,Tablet,West,Email,Beauty,0.0,Yes,Other,0,1.0,0,Tablet,West,Email,0.0,1,18000.0
USR-00119,SES-00119,,add to cart,Mobile,West,Organic,Sports,0.0,Yes,Other,0,,1,Mobile,West,Organic,0.0,1,
USR-00119,SES-00119,,browse,Mobile,West,Organic,Sports,0.0,Yes,Visit Website,1,0.0,1,Mobile,West,Organic,0.0,1,
USR-00120,SES-00120,,browse,Mobile,West,Organic,Home,0.0,Yes,Visit Website,1,,1,Mobile,West,Organic,0.0,1,60.0
USR-00121,SES-00121,,browse,Tablet,East,Google Ads,Electronics,0.0,Yes,Visit Website,1,,1,Tablet,East,Google Ads,0.0,1,60.0
USR-00122,SES-00122,,add to cart,Desktop,South,Organic,Electronics,0.0,Yes,Other,0,,1,Desktop,South,Organic,0.0,0,
USR-00122,SES-00122,,browse,Desktop,South,Organic,Electronics,0.0,Yes,Visit Website,1,0.0,1,Desktop,South,Organic,0.0,0,
USR-00122,SES-00122,,checkout,Desktop,South,Organic,Electronics,0.0,Yes,Checkout,4,1.0,1,Desktop,South,Organic,0.0,0,
USR-00123,SES-00123,,add to cart,Mobile,West,Social Media,Electronics,0.0,Yes,Other,0,,1,Mobile,West,Social Media,0.0,0,
USR-00123,SES-00123,,browse,Mobile,West,Social Media,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,West,Social Media,0.0,0,
USR-00123,SES-00123,,checkout,Mobile,West,Social Media,Electronics,0.0,Yes,Checkout,4,1.0,1,Mobile,West,Social Media,0.0,0,
USR-00124,SES-00124,,add to cart,Tablet,North,Organic,Fashion,0.0,Yes,Other,0,,1,Tablet,North,Organic,0.0,0,
USR-00124,SES-00124,,browse,Tablet,North,Organic,Fashion,0.0,Yes,Visit Website,1,0.0,1,Tablet,North,Organic,0.0,0,
USR-00124,SES-00124,,checkout,Tablet,North,Organic,Fashion,0.0,Yes,Checkout,4,1.0,1,Tablet,North,Organic,0.0,0,
USR-00125,SES-00125,,add to cart,Mobile,West,Google Ads,Sports,0.0,Yes,Other,0,,1,Mobile,West,Google Ads,0.0,0,
USR-00125,SES-00125,,browse,Mobile,West,Google Ads,Sports,0.0,Yes,Visit Website,1,0.0,1,Mobile,West,Google Ads,0.0,0,
USR-00125,SES-00125,,checkout,Mobile,West,Google Ads,Sports,0.0,Yes,Checkout,4,1.0,1,Mobile,West,Google Ads,0.0,0,
USR-00125,SES-00125,,purchase,Mobile,West,Google Ads,Sports,312.52,No,Purchase,5,4.0,1,Mobile,West,Google Ads,312.52,0,
USR-00126,SES-00126,2026-07-08 12:19:00,browse,Tablet,East,Social Media,Home,0.0,Yes,Visit Website,1,,1,Tablet,East,Social Media,0.0,1,14400.0
USR-00126,SES-00126,2026-07-08 16:19:00,add to cart,Tablet,East,Social Media,Home,0.0,Yes,Other,0,1.0,0,Tablet,East,Social Media,0.0,1,14400.0
USR-00127,SES-00127,,add to cart,Mobile,South,Email,Sports,0.0,Yes,Other,0,,1,Mobile,South,Email,0.0,1,
USR-00127,SES-00127,,browse,Mobile,South,Email,Sports,0.0,Yes,Visit Website,1,0.0,1,Mobile,South,Email,0.0,1,
USR-00128,SES-00128,,add to cart,Mobile,West,Email,Electronics,0.0,Yes,Other,0,,1,Mobile,West,Email,0.0,1,
USR-00128,SES-00128,,browse,Mobile,West,Email,Electronics,0.0,Yes,Visit Website,1,0.0,1,Mobile,West,Email,0.0,1,
USR-00129,SES-00129,2026-07-08 03:44:18,browse,Tablet,East,Organic,Sports,0.0,Yes,Visit Website,1,,1,Tablet,East,Organic,0.0,0,25200.0
USR-00129,SES-00129,2026-07-08 08:44:18,add to cart,Tablet,East,Organic,Sports,0.0,Yes,Other,0,1.0,0,Tablet,East,Organic,0.0,0,25200.0
USR-00129,SES-00129,2026-07-08 10:44:18,checkout,Tablet,East,Organic,Sports,0.0,Yes,Checkout,4,0.0,1,Tablet,East,Organic,0.0,0,25200.0
USR-00130,SES-00130,2026-07-08 01:51:30,add to cart,Tablet,South,Email,Home,0.0,Yes,Other,0,,1,Tablet,South,Email,0.0,0,7200.0
USR-00130,SES-00130,2026-07-08 03:51:30,checkout,Tablet,South,Email,Home,0.0,Yes,Checkout,4,0.0,1,Tablet,South,Email,0.0,0,7200.0
USR-00130,SES-00130,,browse,Tablet,South,Email,Home,0.0,Yes,Visit Website,1,4.0,0,Tablet,South,Email,0.0,0,7200.0
USR-00131,SES-00131,2026-07-08 14:31:18,browse,Mobile,North,Google Ads,Fashion,0.0,Yes,Visit Website,1,,1,Mobile,North,Google Ads,0.0,0,18000.0
USR-00131,SES-00131,2026-07-08 16:31:24,add to cart,Mobile,North,Google Ads,Fashion,0.0,Yes,Other,0,1.0,0,Mobile,North,Google Ads,0.0,0,18000.0
USR-00131,SES-00131,2026-07-08 19:31:18,checkout,Mobile,North,Google Ads,Fashion,0.0,Yes,Checkout,4,0.0,1,Mobile,North,Google Ads,0.0,0,18000.0
USR-00132,SES-00132,2026-07-08 20:16:42,browse,Tablet,East,Social Media,Home,0.0,Yes,Visit Website,1,,1,Tablet,East,Social Media,0.0,1,7200.0
USR-00132,SES-00132,2026-07-08 22:16:42,add to cart,Tablet,East,Social Media,Home,0.0,Yes,Other,0,1.0,0,Tablet,East,Social Media,0.0,1,7200.0
USR-00133,SES-00133,2026-07-08 01:29:00,browse,Tablet,East,Email,Sports,0.0,Yes,Visit Website,1,,1,Tablet,East,Email,0.0,1,18000.0
USR-00133,SES-00133,2026-07-08 06:29:00,add to cart,Tablet,East,Email,Sports,0.0,Yes,Other,0,1.0,0,Tablet,East,Email,0.0,1,18000.0
USR-00134,SES-00134,2026-07-08 02:32:54,browse,Mobile,South,Google Ads,Fashion,0.0,Yes,Visit Website,1,,1,Mobile,South,Google Ads,0.0,0,21600.0
USR-00134,SES-00134,2026-07-08 05:32:54,add to cart,Mobile,South,Google Ads,Fashion,0.0,Yes,Other,0,1.0,0,Mobile,South,Google Ads,0.0,0,21600.0
USR-00134,SES-00134,2026-07-08 08:32:54,checkout,Mobile,South,Google Ads,Fashion,0.0,Yes,Checkout,4,0.0,1,Mobile,South,Google Ads,0.0,0,21600.0
USR-00135,SES-00135,,add to cart,Mobile,East,Google Ads,Home,0.0,Yes,Other,0,,1,Mobile,East,Google Ads,0.0,1,
USR-00135,SES-00135,,browse,Mobile,East,Google Ads,Home,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Google Ads,0.0,1,
USR-00136,SES-00136,,add to cart,Tablet,East,Google Ads,Beauty,0.0,Yes,Other,0,,1,Tablet,East,Google Ads,0.0,0,
USR-00136,SES-00136,,browse,Tablet,East,Google Ads,Beauty,0.0,Yes,Visit Website,1,0.0,1,Tablet,East,Google Ads,0.0,0,
USR-00136,SES-00136,,checkout,Tablet,East,Google Ads,Beauty,0.0,Yes,Checkout,4,1.0,1,Tablet,East,Google Ads,0.0,0,
USR-00137,SES-00137,,add to cart,Desktop,South,Organic,Fashion,0.0,Yes,Other,0,,1,Desktop,South,Organic,0.0,0,
USR-00137,SES-00137,,browse,Desktop,South,Organic,Fashion,0.0,Yes,Visit Website,1,0.0,1,Desktop,South,Organic,0.0,0,
USR-00137,SES-00137,,checkout,Desktop,South,Organic,Fashion,0.0,Yes,Checkout,4,1.0,1,Desktop,South,Organic,0.0,0,
USR-00137,SES-00137,,purchase,Desktop,South,Organic,Fashion,471.05,No,Purchase,5,4.0,1,Desktop,South,Organic,471.05,0,
USR-00138,SES-00138,,add to cart,Desktop,East,Google Ads,Sports,0.0,Yes,Other,0,,1,Desktop,East,Google Ads,0.0,1,
USR-00138,SES-00138,,browse,Desktop,East,Google Ads,Sports,0.0,Yes,Visit Website,1,0.0,1,Desktop,East,Google Ads,0.0,1,
USR-00139,SES-00139,2026-07-08 13:40:30,browse,Tablet,South,Email,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,South,Email,0.0,1,60.0
USR-00140,SES-00140,2026-07-08 01:07:06,browse,Mobile,North,Email,Electronics,0.0,Yes,Visit Website,1,,1,Mobile,North,Email,0.0,0,18000.0
USR-00140,SES-00140,2026-07-08 04:07:06,add to cart,Mobile,North,Email,Electronics,0.0,Yes,Other,0,1.0,0,Mobile,North,Email,0.0,0,18000.0
USR-00140,SES-00140,2026-07-08 06:07:06,checkout,Mobile,North,Email,Electronics,0.0,Yes,Checkout,4,0.0,1,Mobile,North,Email,0.0,0,18000.0
USR-00141,SES-00141,2026-07-08 02:38:54,browse,Tablet,West,Email,Electronics,0.0,Yes,Visit Website,1,,1,Tablet,West,Email,0.0,1,60.0
USR-00142,SES-00142,,add to cart,Desktop,West,Email,Home,0.0,Yes,Other,0,,1,Desktop,West,Email,0.0,0,
USR-00142,SES-00142,,browse,Desktop,West,Email,Home,0.0,Yes,Visit Website,1,0.0,1,Desktop,West,Email,0.0,0,
USR-00142,SES-00142,,checkout,Desktop,West,Email,Home,0.0,Yes,Checkout,4,1.0,1,Desktop,West,Email,0.0,0,
USR-00143,SES-00143,,add to cart,Desktop,North,Google Ads,Beauty,0.0,Yes,Other,0,,1,Desktop,North,Google Ads,0.0,0,
USR-00143,SES-00143,,browse,Desktop,North,Google Ads,Beauty,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Google Ads,0.0,0,
USR-00143,SES-00143,,checkout,Desktop,North,Google Ads,Beauty,0.0,Yes,Checkout,4,1.0,1,Desktop,North,Google Ads,0.0,0,
USR-00144,SES-00144,2026-07-08 07:06:00,browse,Tablet,North,Social Media,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,North,Social Media,0.0,1,60.0
USR-00145,SES-00145,2026-07-08 07:31:24,browse,Tablet,East,Organic,Fashion,0.0,Yes,Visit Website,1,,1,Tablet,East,Organic,0.0,1,10800.0
USR-00145,SES-00145,2026-07-08 10:31:24,add to cart,Tablet,East,Organic,Fashion,0.0,Yes,Other,0,1.0,0,Tablet,East,Organic,0.0,1,10800.0
USR-00146,SES-00146,,add to cart,Desktop,North,Organic,Beauty,0.0,Yes,Other,0,,1,Desktop,North,Organic,0.0,0,
USR-00146,SES-00146,,browse,Desktop,North,Organic,Beauty,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Organic,0.0,0,
USR-00146,SES-00146,,checkout,Desktop,North,Organic,Beauty,0.0,Yes,Checkout,4,1.0,1,Desktop,North,Organic,0.0,0,
USR-00147,SES-00147,2026-07-08 00:14:06,add to cart,Mobile,East,Google Ads,Home,0.0,Yes,Other,0,,1,Mobile,East,Google Ads,0.0,1,0.0
USR-00147,SES-00147,,browse,Mobile,East,Google Ads,Home,0.0,Yes,Visit Website,1,0.0,1,Mobile,East,Google Ads,0.0,1,0.0
USR-00148,SES-00148,2026-07-08 16:04:24,browse,Desktop,North,Social Media,Home,0.0,Yes,Visit Website,1,,1,Desktop,North,Social Media,0.0,1,60.0
USR-00149,SES-00149,,browse,Mobile,East,Google Ads,Home,0.0,Yes,Visit Website,1,,1,Mobile,East,Google Ads,0.0,1,60.0
USR-00150,SES-00150,,browse,Mobile,South,Google Ads,Fashion,0.0,Yes,Visit Website,1,,1,Mobile,South,Google Ads,0.0,1,60.0
USR-00151,SES-00151,2026-07-08 05:40:00,browse,Desktop,North,Organic,Home,0.0,Yes,Visit Website,1,,1,Desktop,North,Organic,0.0,0,32400.0
USR-00151,SES-00151,2026-07-08 09:40:00,add to cart,Desktop,North,Organic,Home,0.0,Yes,Other,0,1.0,0,Desktop,North,Organic,0.0,0,32400.0
USR-00151,SES-00151,2026-07-08 14:40:00,checkout,Desktop,North,Organic,Home,0.0,Yes,Checkout,4,0.0,1,Desktop,North,Organic,0.0,0,32400.0
USR-00152,SES-00152,2026-07-08 17:09:30,browse,Mobile,East,Organic,Fashion,0.0,Yes,Visit Website,1,,1,Mobile,East,Organic,0.0,0,10800.0
USR-00152,SES-00152,2026-07-08 20:09:30,add to cart,Mobile,East,Organic,Fashion,0.0,Yes,Other,0,1.0,0,Mobile,East,Organic,0.0,0,10800.0
USR-00152,SES-00152,,checkout,Mobile,East,Organic,Fashion,0.0,Yes,Checkout,4,0.0,1,Mobile,East,Organic,0.0,0,10800.0
USR-00152,SES-00152,,purchase,Mobile,East,Organic,Fashion,288.49,No,Purchase,5,4.0,1,Mobile,East,Organic,288.49,0,10800.0
USR-00153,SES-00153,,add to cart,Tablet,North,Email,Sports,0.0,Yes,Other,0,,1,Tablet,North,Email,0.0,0,
USR-00153,SES-00153,,browse,Tablet,North,Email,Sports,0.0,Yes,Visit Website,1,0.0,1,Tablet,North,Email,0.0,0,
USR-00153,SES-00153,,checkout,Tablet,North,Email,Sports,0.0,Yes,Checkout,4,1.0,1,Tablet,North,Email,0.0,0,
USR-00154,SES-00154,,browse,Mobile,South,Email,Beauty,0.0,Yes,Visit Website,1,,1,Mobile,South,Email,0.0,1,60.0
USR-00155,SES-00155,2026-07-08 16:37:30,browse,Desktop,West,Organic,Home,0.0,Yes,Visit Website,1,,1,Desktop,West,Organic,0.0,1,60.0
USR-00156,SES-00156,2026-07-08 02:47:54,browse,Desktop,West,Google Ads,Beauty,0.0,Yes,Visit Website,1,,1,Desktop,West,Google Ads,0.0,0,32400.0
USR-00156,SES-00156,2026-07-08 07:47:54,add to cart,Desktop,West,Google Ads,Beauty,0.0,Yes,Other,0,1.0,0,Desktop,West,Google Ads,0.0,0,32400.0
USR-00156,SES-00156,2026-07-08 11:47:54,checkout,Desktop,West,Google Ads,Beauty,0.0,Yes,Checkout,4,0.0,1,Desktop,West,Google Ads,0.0,0,32400.0
USR-00157,SES-00157,,add to cart,Tablet,South,Google Ads,Electronics,0.0,Yes,Other,0,,1,Tablet,South,Google Ads,0.0,0,
USR-00157,SES-00157,,browse,Tablet,South,Google Ads,Electronics,0.0,Yes,Visit Website,1,0.0,1,Tablet,South,Google Ads,0.0,0,
USR-00157,SES-00157,,checkout,Tablet,South,Google Ads,Electronics,0.0,Yes,Checkout,4,1.0,1,Tablet,South,Google Ads,0.0,0,
USR-00158,SES-00158,,browse,Mobile,East,Google Ads,Home,0.0,Yes,Visit Website,1,,1,Mobile,East,Google Ads,0.0,1,60.0
USR-00159,SES-00159,,add to cart,Tablet,East,Social Media,Fashion,0.0,Yes,Other,0,,1,Tablet,East,Social Media,0.0,0,
USR-00159,SES-00159,,browse,Tablet,East,Social Media,Fashion,0.0,Yes,Visit Website,1,0.0,1,Tablet,East,Social Media,0.0,0,
USR-00159,SES-00159,,checkout,Tablet,East,Social Media,Fashion,0.0,Yes,Checkout,4,1.0,1,Tablet,East,Social Media,0.0,0,
USR-00160,SES-00160,2026-07-08 04:26:18,add to cart,Tablet,West,Social Media,Sports,0.0,Yes,Other,0,,1,Tablet,West,Social Media,0.0,1,0.0
USR-00160,SES-00160,,browse,Tablet,West,Social Media,Sports,0.0,Yes,Visit Website,1,0.0,1,Tablet,West,Social Media,0.0,1,0.0
USR-00161,SES-00161,2026-07-08 12:22:12,browse,Desktop,South,Organic,Home,0.0,Yes,Visit Website,1,,1,Desktop,South,Organic,0.0,1,18000.0
USR-00161,SES-00161,2026-07-08 17:22:12,add to cart,Desktop,South,Organic,Home,0.0,Yes,Other,0,1.0,0,Desktop,South,Organic,0.0,1,18000.0
USR-00162,SES-00162,,add to cart,Desktop,North,Google Ads,Beauty,0.0,Yes,Other,0,,1,Desktop,North,Google Ads,0.0,1,
USR-00162,SES-00162,,browse,Desktop,North,Google Ads,Beauty,0.0,Yes,Visit Website,1,0.0,1,Desktop,North,Google Ads,0.0,1,
USR-00163,SES-00163,2026-07-08 07:06:00,browse,Desktop,East,Organic,Fashion,0.0,Yes,Visit Website,1,,1,Desktop,East,Organic,0.0,1,10800.0
USR-00163,SES-00163,2026-07-08 10:06:00,add to cart,Desktop,East,Organic,Fashion,0.0,Yes,Other,0,1.0,0,Desktop,East,Organic,0.0,1,10800.0
USR-00164,SES-00164,2026-07-08 03:59:24,browse,Tablet,South,Social Media,Beauty,0.0,Yes,Visit Website,1,,1,Tablet,South,Social Media,0.0,1,60.0
