user_id,sessions,days_active,device,traffic_source,max_step,avg_session_time
3789,1,242,0,1,2,314
3790,5,237,2,1,6,118
3791,1,54,0,2,4,74
3792,1,138,2,1,4,527
3793,2,333,1,0,6,527
3794,2,272,0,0,6,174
3795,1,41,0,1,4,547
3796,2,98,1,1,3,111
3797,2,183,1,2,7,196
3798,1,128,1,0,4,134
3799,1,229,0,0,3,517
3800,2,317,0,0,4,339
3801,1,86,2,0,3,111
3802,4,256,0,0,6,123
3803,3,209,0,2,3,350
3804,5,215,0,0,5,372
3805,1,100,1,1,5,390
3806,4,49,1,1,5,95
3807,1,201,0,0,5,458
3808,1,258,0,2,6,430
3809,1,178,0,1,3,200
3810,1,245,0,1,2,97
3811,2,123,0,2,5,521
3812,1,342,2,0,3,63
3813,1,171,0,2,2,30
3814,2,333,0,1,2,180
3815,1,136,1,1,2,287
3816,2,59,0,2,5,48
3817,1,193,1,2,5,64
3818,3,268,0,1,3,400
3819,3,260,0,2,5,520
3820,1,95,2,1,3,270
3821,1,125,1,1,5,36
3822,1,41,0,0,3,578
3823,3,254,1,0,5,400
3824,1,7,2,2,3,279
3825,1,216,0,0,3,144
3826,1,69,0,0,5,582
3827,1,69,2,2,1,366
3828,1,81,0,0,7,171
3829,3,30,1,0,4,514
3830,1,73,1,1,3,467
3831,1,262,1,1,4,117
3832,3,89,0,2,2,492
3833,3,208,0,1,4,77
3834,1,213,1,1,7,510
3835,1,322,0,2,3,553
3836,1,266,0,1,5,240
3837,4,293,0,1,3,273
3838,1,207,0,2,4,268
3839,4,333,2,1,3,226
3840,2,77,0,0,3,264
3841,2,288,2,0,7,216
3842,1,47,0,1,2,319
3843,1,110,1,0,4,250
3844,1,200,0,1,4,526
3845,1,210,1,2,4,525
3846,2,154,1,1,4,331
3847,5,10,0,0,4,216
3848,2,353,2,2,1,479
3849,2,157,0,0,6,441
3850,1,261,1,2,5,274
3851,1,77,2,1,2,342
3852,1,257,1,0,3,525
3853,2,131,2,3,5,51
3854,4,67,0,0,7,97
3855,2,228,0,3,7,421
3856,1,163,0,0,6,345
3857,1,15,0,0,2,94
3858,2,232,1,0,6,570
3859,1,195,0,0,6,597
3860,3,349,1,2,3,241
3861,3,30,0,1,3,229
3862,2,359,0,2,3,207
3863,1,338,1,0,4,452
3864,1,331,0,1,3,491
3865,1,316,1,1,1,73
3866,1,296,0,1,2,460
3867,1,330,1,1,3,197
3868,2,220,0,1,3,316
3869,2,147,0,0,5,366
3870,1,259,1,2,2,200
3871,1,292,1,2,6,212
3872,1,299,0,1,6,45
3873,1,143,0,0,6,525
3874,3,235,0,0,5,583
3875,1,115,0,0,2,139
3876,1,90,1,0,3,582
3877,1,208,1,0,2,335
3878,3,164,0,2,7,35
3879,2,84,0,1,3,302
3880,1,77,1,1,4,390
3881,2,161,0,0,5,214
3882,2,5,1,3,6,129
3883,4,78,0,0,5,119
3884,1,91,1,2,4,275
3885,3,87,0,3,3,268
3886,4,270,1,2,4,110
3887,4,104,0,3,2,144
3888,2,339,0,1,6,305
3889,2,175,1,0,4,109
3890,1,54,0,0,1,597
3891,3,211,0,0,6,208
3892,2,95,0,0,3,338
3893,2,223,0,1,6,590
3894,1,9,2,0,6,538
3895,2,53,1,2,5,289
3896,3,77,0,0,2,321
3897,1,206,1,1,3,320
3898,3,316,0,3,6,571
3899,2,302,2,0,6,92
3900,3,310,0,2,3,434
3901,1,330,1,2,3,509
3902,1,112,0,0,2,354
3903,4,351,0,1,7,410
3904,1,165,0,0,3,339
3905,3,279,0,2,2,372
3906,1,27,1,1,4,504
3907,2,70,0,1,3,85
3908,1,218,2,2,6,454
3909,2,189,0,0,1,171
3910,1,333,1,2,1,405
3911,1,306,2,2,4,255
3912,1,124,1,2,3,503
3913,1,19,1,2,2,54
3914,5,257,1,1,3,394
3915,4,296,0,3,3,124
3916,1,22,1,0,6,537
3917,2,40,0,1,1,594
3918,1,38,0,0,7,205
3919,2,48,0,3,4,437
3920,3,183,1,2,2,519
3921,4,75,0,2,1,488
3922,1,209,0,0,4,442
3923,3,183,0,2,3,367
3924,1,107,2,2,3,360
3925,5,188,0,1,3,242
3926,1,264,0,0,4,374
3927,2,86,0,1,4,576
3928,2,324,2,0,2,553
3929,2,331,2,1,4,375
3930,1,137,1,0,5,277
3931,4,346,1,0,2,354
3932,1,336,0,0,6,496
3933,2,95,2,0,4,120
3934,1,326,0,0,7,323
3935,1,245,0,3,2,570
3936,2,90,0,1,7,553
3937,1,59,1,0,4,288
3938,1,28,1,1,4,116
3939,1,72,0,1,4,187
3940,1,270,2,3,1,523
3941,3,24,0,0,6,215
3942,3,112,0,0,4,373
3943,1,300,0,3,2,545
3944,1,56,1,0,1,598
3945,1,223,1,0,2,538
3946,1,120,0,0,4,569
3947,2,179,1,0,4,45
3948,2,288,0,3,3,554
3949,1,281,1,0,3,229
3950,1,189,2,3,4,213
3951,1,66,0,3,4,338
3952,3,298,1,1,1,537
3953,5,249,1,0,3,310
3954,1,76,0,0,2,187
3955,1,137,2,1,6,389
3956,3,164,0,1,5,288
3957,4,233,0,1,7,186
3958,1,255,0,1,3,454
3959,1,294,0,3,6,50
3960,1,170,1,1,4,376
3961,2,317,1,1,3,379
3962,1,174,2,2,3,414
3963,1,345,0,0,5,467
3964,2,18,0,0,6,485
3965,1,70,0,0,3,575
3966,3,338,0,0,2,109
3967,1,116,2,1,4,481
3968,1,80,1,0,7,570
3969,2,15,0,1,5,518
3970,1,176,1,3,3,552
3971,5,269,1,0,3,421
3972,2,119,0,1,3,388
3973,1,299,1,0,6,62
3974,2,188,0,0,5,165
3975,1,57,0,1,4,439
3976,4,199,0,3,3,558
3977,1,17,0,0,6,120
3978,2,288,0,0,4,442
3979,1,55,0,0,7,328
3980,1,269,0,0,4,516
3981,3,303,1,0,5,102
3982,3,87,2,1,5,290
3983,1,318,1,0,3,341
3984,1,29,0,1,7,194
3985,3,22,0,1,1,364
3986,4,321,0,1,5,531
3987,1,285,0,0,7,190
3988,1,48,1,3,3,419
3989,1,5,1,0,4,100
3990,3,250,1,2,4,121
3991,1,163,1,0,5,390
3992,1,202,0,1,6,350
3993,3,101,0,0,4,274
3994,1,71,1,0,5,53
3995,1,163,0,0,3,586
3996,1,173,0,0,3,432
3997,1,141,0,2,3,402
3998,1,138,0,1,4,315
3999,2,66,0,0,2,470
4000,1,198,1,1,4,381
4001,2,328,1,2,3,248
4002,3,228,0,2,5,514
4003,3,281,0,0,1,472
4004,1,172,1,2,4,247
4005,1,316,0,0,4,96
4006,1,40,0,1,6,60
4007,1,7,0,1,5,351
4008,1,174,0,2,5,279
4009,2,151,1,3,6,595
4010,1,211,1,3,4,39
4011,1,302,0,0,3,314
4012,1,86,0,3,6,182
4013,2,253,0,0,5,573
4014,1,21,0,0,3,558
4015,2,257,2,1,5,400
4016,1,33,1,1,6,330
4017,3,260,0,1,7,175
4018,3,234,1,1,7,81
4019,1,3,1,3,3,433
4020,1,347,1,0,3,170
4021,1,308,0,0,2,117
4022,1,227,0,3,3,456
4023,2,284,1,0,6,113
4024,3,70,0,1,3,272
4025,2,313,2,1,4,135
4026,3,364,1,1,4,384
4027,1,254,2,1,5,50
4028,1,144,0,0,2,35
4029,2,24,1,2,3,250
4030,1,234,0,0,3,116
4031,2,333,2,1,3,482
4032,1,175,0,0,7,371
4033,1,332,0,1,5,422
4034,5,325,1,1,3,381
4035,1,357,0,3,6,275
4036,5,159,0,2,3,142
4037,5,348,2,1,5,187
4038,3,348,0,3,3,266
4039,2,286,1,1,5,272
4040,2,18,0,1,3,195
4041,3,44,1,1,2,63
4042,1,155,1,1,3,284
4043,1,355,0,2,3,331
4044,2,231,0,0,5,249
4045,1,316,1,1,2,61
4046,1,225,0,2,4,538
4047,1,217,0,3,5,511
4048,2,56,1,2,4,262
4049,3,31,0,1,5,244
4050,1,357,0,1,2,271
4051,4,59,1,0,4,274
4052,2,353,0,1,6,49
4053,3,235,0,3,4,239
4054,2,107,0,3,4,455
4055,3,191,1,2,5,101
4056,1,18,1,0,3,207
4057,3,226,1,2,5,552
4058,1,167,0,3,6,328
4059,3,71,0,0,1,295
4060,5,362,0,1,6,549
4061,1,54,0,2,3,524
4062,1,245,2,1,3,304
4063,3,350,0,3,6,82
4064,1,76,0,1,5,429
4065,3,35,0,2,6,443
4066,1,267,1,2,6,518
4067,1,317,1,1,3,531
4068,5,300,1,2,4,336
4069,2,121,1,1,3,446
4070,3,324,0,1,3,538
4071,1,25,0,0,3,559
4072,2,160,0,0,5,35
4073,2,84,1,2,4,451
4074,2,114,1,3,5,480
4075,2,223,0,0,5,456
4076,2,166,1,0,1,419
4077,1,191,1,0,4,363
4078,1,175,1,1,3,477
4079,3,1,1,3,3,367
4080,1,229,1,1,5,117
4081,2,86,0,1,4,298
4082,1,62,1,1,6,94
4083,2,320,2,0,5,93
4084,2,206,0,2,4,299
4085,1,105,1,1,5,406
4086,1,318,1,1,1,358
4087,1,291,0,2,1,547
4088,2,250,1,2,2,450
4089,3,13,0,2,3,342
4090,1,163,2,3,3,338
4091,2,43,1,3,7,218
4092,1,111,0,1,4,71
4093,1,205,0,0,4,349
4094,4,256,1,1,3,474
4095,1,307,0,2,3,403
4096,1,144,0,0,3,315
4097,1,146,0,0,4,200
4098,1,301,0,0,3,292
4099,1,164,0,2,4,564
4100,1,169,1,1,4,171
4101,2,298,2,0,5,177
4102,1,233,1,0,2,469
4103,2,271,1,2,5,445
4104,1,60,0,0,4,54
4105,1,296,0,0,4,123
4106,2,235,0,1,3,334
4107,4,165,1,1,3,214
4108,1,194,2,0,3,312
4109,3,234,1,1,7,184
4110,2,183,1,0,3,43
4111,2,333,1,2,7,370
4112,2,232,0,0,3,502
4113,1,361,0,0,3,137
4114,1,107,0,2,4,360
4115,2,223,0,2,1,569
4116,1,80,1,0,6,468
4117,4,234,0,0,5,413
4118,1,184,1,2,5,189
4119,1,185,1,2,4,461
4120,2,134,0,0,4,425
4121,1,220,0,1,7,517
4122,2,288,0,0,3,218
4123,2,364,0,1,5,447
4124,4,202,1,0,4,372
4125,3,146,0,0,7,390
4126,2,324,1,0,5,138
4127,2,127,1,1,7,330
4128,4,135,1,1,4,397
4129,1,114,1,1,3,284
4130,1,264,0,0,4,345
4131,1,64,0,0,5,100
4132,1,135,0,2,5,298
4133,2,41,0,0,1,530
4134,2,296,2,2,4,238
4135,2,3,1,0,3,507
4136,1,194,0,1,6,205
4137,2,110,0,1,2,268
4138,1,221,0,3,4,471
4139,2,4,1,0,3,521
4140,2,244,1,0,3,128
4141,1,166,1,1,6,358
4142,1,26,2,3,3,355
4143,1,17,0,3,2,474
4144,3,216,0,1,2,324
4145,4,92,0,1,4,471
4146,2,31,0,1,4,60
4147,1,205,2,1,3,160
4148,1,207,1,1,4,556
4149,2,107,1,2,2,467
4150,3,146,0,2,6,355
4151,1,101,0,1,5,296
4152,1,318,0,1,7,315
4153,2,241,0,1,6,320
4154,1,247,1,1,3,397
4155,1,163,0,1,3,515
4156,1,173,1,0,5,584
4157,2,35,1,0,2,197
4158,3,284,0,1,3,500
4159,4,359,1,2,2,199
4160,2,358,0,0,3,375
4161,2,21,1,1,4,107
4162,1,308,1,0,3,114
4163,2,163,2,0,1,230
4164,1,97,0,3,5,390
4165,2,307,0,2,1,594
4166,1,339,0,0,7,331
4167,1,55,0,2,3,322
4168,1,333,1,0,4,323
4169,1,127,2,3,3,138
4170,1,193,0,0,2,394
4171,1,243,0,0,3,523
4172,5,349,0,1,4,296
4173,1,88,0,2,6,122
4174,2,336,0,0,5,93
4175,3,215,0,2,2,457
4176,5,92,1,0,3,397
4177,2,303,0,3,3,134
4178,3,235,0,0,2,238
4179,1,184,1,3,3,503
4180,1,38,0,1,7,90
4181,1,139,1,1,4,375
4182,2,195,1,3,5,41
4183,2,15,1,3,4,495
4184,1,257,0,1,5,224
4185,1,135,0,0,3,103
4186,2,1,1,1,5,415
4187,1,49,1,1,6,165
4188,2,96,0,1,2,584
4189,2,201,0,1,3,465
4190,2,26,0,0,7,68
4191,3,343,0,2,5,572
4192,3,235,1,2,3,349
4193,1,349,0,0,4,585
4194,2,244,0,1,3,382
4195,2,358,1,1,3,543
4196,1,327,0,1,3,512
4197,1,351,1,0,3,445
4198,1,51,1,1,4,399
4199,1,81,0,0,5,372
4200,2,36,1,1,6,354
4201,3,67,1,2,2,396
4202,1,129,0,2,5,365
4203,1,155,0,0,3,325
4204,4,245,0,1,3,53
4205,1,111,2,3,6,471
4206,1,168,1,0,3,133
4207,2,142,0,2,2,441
4208,2,356,1,2,2,323
4209,1,197,0,2,3,272
4210,1,109,1,0,5,371
4211,1,79,1,0,7,202
4212,2,161,0,3,5,445
4213,2,19,1,0,6,132
4214,1,127,1,0,5,189
4215,2,205,1,1,6,286
4216,3,29,0,0,2,586
4217,1,207,1,2,6,225
4218,1,280,2,1,3,420
4219,2,151,0,2,6,99
4220,1,240,0,2,2,276
4221,1,266,0,0,5,358
4222,2,182,1,0,5,187
4223,3,105,1,2,7,84
4224,3,236,0,1,5,515
4225,2,173,1,3,3,272
4226,2,158,0,2,4,382
4227,1,172,1,0,3,439
4228,2,311,0,2,2,44
4229,1,157,0,0,3,176
4230,1,258,0,0,3,519
4231,2,164,0,2,4,54
4232,2,147,1,2,6,362
4233,1,154,1,1,6,203
4234,4,38,0,0,2,319
4235,1,131,0,0,2,599
4236,1,358,0,0,3,174
4237,1,255,1,0,3,151
4238,3,208,1,0,2,56
4239,2,95,0,1,3,95
4240,1,348,1,3,4,130
4241,2,327,0,0,4,417
4242,1,171,2,0,4,123
4243,3,250,2,2,3,96
4244,1,190,1,2,5,279
4245,1,199,2,3,5,171
4246,4,221,1,0,3,296
4247,1,24,1,0,2,581
4248,1,244,1,1,3,244
4249,2,324,0,1,2,518
4250,4,128,0,1,3,525
4251,1,93,0,1,2,509
4252,1,300,1,0,3,519
4253,1,133,0,1,3,30
4254,2,55,0,1,5,38
4255,1,158,0,1,1,409
4256,2,29,0,1,4,173
4257,5,211,1,1,2,331
4258,1,154,2,0,1,446
4259,1,293,1,0,6,208
4260,1,222,1,1,4,307
4261,1,115,1,0,2,173
4262,3,158,0,1,4,368
4263,1,259,0,2,4,488
4264,1,251,1,0,3,360
4265,2,122,0,0,3,299
4266,1,299,0,3,6,216
4267,2,263,1,0,3,201
4268,1,49,0,0,3,433
4269,3,329,0,0,3,497
4270,4,297,0,2,5,276
4271,2,362,0,0,6,552
4272,4,77,0,1,5,588
4273,1,127,0,1,5,140
4274,1,197,1,0,7,332
4275,2,221,1,0,4,502
4276,2,91,0,2,5,321
4277,1,8,1,1,7,281
4278,1,32,0,0,1,204
4279,1,320,0,0,4,138
4280,1,269,0,1,5,369
4281,1,191,1,2,6,43
4282,2,349,0,0,6,351
4283,1,163,1,1,5,72
4284,1,61,1,0,6,490
4285,2,264,0,0,4,131
4286,2,285,1,0,1,38
4287,3,95,2,2,1,178
4288,2,41,0,1,4,367
4289,1,149,0,2,3,253
4290,3,204,1,2,3,139
4291,2,267,1,2,3,383
4292,1,2,0,0,6,113
4293,2,178,0,0,3,584
4294,4,194,0,3,6,95
4295,1,336,0,2,6,417
4296,1,196,0,2,3,164
4297,1,343,2,0,3,115
4298,1,249,1,0,5,113
4299,1,212,0,2,5,256
4300,2,153,1,0,3,289
4301,1,158,1,1,2,49
4302,4,362,0,1,3,64
4303,3,139,0,0,2,472
4304,2,221,0,0,3,299
4305,3,273,1,0,3,435
4306,1,154,0,0,4,537
4307,1,249,2,1,7,333
4308,2,279,0,0,4,314
4309,3,304,0,0,6,577
4310,3,276,0,2,5,58
4311,1,2,0,1,5,420
4312,4,88,1,0,3,445
4313,1,287,2,2,3,171
4314,3,130,0,3,5,370
4315,5,78,2,0,6,274
4316,1,260,1,1,3,34
4317,2,241,0,1,1,478
4318,1,141,1,0,5,295
4319,1,228,0,2,3,520
4320,2,163,1,3,1,268
4321,2,236,0,3,5,279
4322,4,128,1,0,4,320
4323,2,200,0,0,4,572
4324,1,31,1,3,6,108
4325,3,138,1,1,4,550
4326,4,21,0,0,4,479
4327,1,234,0,2,3,585
4328,5,202,0,0,3,173
4329,1,279,1,0,5,149
4330,3,131,0,2,3,594
4331,1,148,1,0,2,205
4332,1,29,0,0,2,99
4333,1,361,0,0,3,232
4334,2,308,0,1,3,209
4335,1,162,0,0,4,596
4336,1,357,1,1,3,139
4337,2,340,2,1,2,453
4338,4,61,0,2,4,532
4339,1,125,0,0,6,435
4340,1,71,0,2,2,120
4341,1,326,1,0,4,323
4342,1,364,0,1,4,422
4343,3,243,1,1,5,66
4344,3,249,2,0,2,546
4345,2,221,0,2,6,345
4346,1,21,1,0,4,201
4347,3,82,0,0,5,435
4348,2,344,0,0,3,291
4349,3,10,0,1,5,513
4350,2,12,0,0,5,56
4351,3,263,0,0,3,524
4352,2,145,0,0,3,84
4353,1,192,0,1,4,278
4354,4,250,0,1,2,302
4355,2,114,1,0,5,288
4356,2,26,2,0,1,220
4357,1,271,0,1,2,475
4358,2,33,0,2,4,531
4359,2,62,0,2,2,422
4360,1,229,1,2,7,437
4361,1,303,1,0,6,138
4362,2,95,0,3,4,132
4363,3,35,0,0,5,255
4364,2,193,0,3,6,382
4365,1,76,0,0,3,189
4366,2,249,2,1,5,433
4367,1,83,1,0,2,353
4368,1,25,0,0,3,174
4369,1,57,0,2,4,494
4370,1,32,0,2,5,161
4371,1,319,0,3,1,122
4372,1,12,1,1,3,302
4373,1,319,0,1,4,563
4374,1,333,0,0,3,223
4375,2,92,0,3,5,199
4376,1,1,1,1,4,489
4377,1,326,1,2,3,40
4378,3,136,0,1,2,210
4379,1,196,0,1,4,261
4380,2,133,0,3,3,58
4381,1,86,2,0,2,561
4382,1,295,0,0,3,34
4383,2,279,0,0,3,575
4384,2,324,0,2,2,169
4385,3,180,1,0,4,57
4386,2,4,0,0,5,127
4387,4,126,0,0,4,291
4388,1,175,1,1,5,48
4389,1,251,1,1,2,41
4390,1,21,1,0,3,566
4391,1,105,1,3,4,554
4392,2,66,0,3,4,494
4393,2,263,0,0,4,288
4394,1,49,2,2,5,53
4395,4,16,0,1,4,37
4396,3,145,1,0,2,257
4397,1,340,1,0,4,405
4398,1,250,0,1,5,152
4399,1,343,0,1,7,119
4400,1,354,1,0,4,485
4401,1,75,1,2,4,253
4402,2,290,1,1,4,286
4403,1,282,0,1,6,544
4404,1,66,0,0,7,177
4405,5,125,0,1,5,416
4406,2,319,0,0,4,467
4407,4,87,0,1,2,66
4408,1,41,2,2,5,135
4409,1,186,1,2,5,261
4410,2,354,1,0,5,175
4411,1,335,0,1,2,46
4412,1,266,0,3,4,188
4413,2,271,2,1,3,311
4414,2,42,0,0,5,307
4415,1,93,0,1,3,154
4416,1,185,0,0,4,449
4417,1,215,1,2,3,349
4418,1,17,1,1,1,511
4419,1,265,0,0,4,353
4420,1,114,1,0,2,424
4421,1,292,0,0,4,215
4422,4,292,0,3,6,495
4423,2,48,1,0,7,86
4424,2,307,1,1,3,487
4425,1,97,1,3,5,237
4426,1,95,1,0,3,103
4427,1,326,1,1,6,513
4428,1,74,1,1,5,114
4429,1,336,1,1,2,43
4430,3,68,1,0,3,78
4431,2,246,2,0,3,455
4432,2,77,2,1,5,388
4433,1,208,0,3,3,271
4434,4,254,1,0,4,82
4435,1,221,0,0,4,98
4436,1,262,0,0,7,581
4437,1,331,1,2,6,85
4438,3,344,0,0,3,485
4439,5,259,0,2,5,284
4440,1,308,1,0,5,34
4441,3,74,0,3,6,81
4442,3,125,0,1,2,358
4443,1,188,2,1,3,127
4444,1,254,0,0,3,190
4445,1,321,0,2,3,435
4446,5,308,0,0,2,356
4447,1,235,0,0,3,272
4448,3,250,1,0,4,533
4449,1,332,1,2,3,396
4450,2,345,0,2,4,471
4451,1,72,1,1,2,183
4452,2,235,0,1,6,263
4453,3,324,0,0,6,362
4454,3,156,1,2,4,524
4455,3,115,1,2,6,144
4456,1,313,1,1,2,398
4457,2,228,0,1,5,362
4458,1,322,0,3,2,159
4459,1,346,0,2,3,207
4460,2,245,0,1,3,124
4461,1,306,1,0,4,346
4462,2,14,0,1,3,130
4463,5,16,1,1,4,225
4464,1,42,0,0,3,237
4465,2,110,0,0,6,502
4466,1,278,0,1,4,37
4467,1,324,0,1,3,165
4468,1,19,1,1,3,290
4469,4,66,0,0,5,176
4470,3,167,0,2,3,487
4471,4,73,1,1,4,467
4472,5,310,1,0,4,442
4473,1,112,0,0,3,529
4474,1,274,0,2,3,261
4475,2,85,1,2,3,130
4476,1,139,2,0,3,176
4477,1,39,1,3,3,536
4478,1,105,0,0,2,587
4479,2,324,2,3,3,133
4480,2,281,0,0,3,365
4481,1,123,0,0,7,475
4482,1,218,1,1,4,473
4483,2,61,0,0,5,147
4484,2,100,0,1,1,546
4485,1,307,0,2,2,596
4486,2,354,0,2,5,560
4487,1,204,1,1,4,117
4488,1,258,1,1,2,505
4489,3,5,0,0,3,514
4490,2,197,0,0,4,324
4491,1,180,2,1,5,410
4492,2,342,1,0,2,312
4493,2,133,0,2,4,185
4494,3,324,2,1,5,209
4495,2,253,1,0,7,116
4496,2,265,0,1,5,435
4497,1,93,0,0,3,525
4498,1,150,0,1,5,296
4499,1,138,1,2,5,93
4500,1,208,0,1,5,148
4501,2,125,0,0,5,370
4502,2,234,0,2,6,342
4503,1,61,2,0,2,192
4504,1,307,0,2,2,534
4505,1,266,2,1,5,322
4506,1,134,2,1,3,406
4507,2,318,0,2,2,571
4508,1,113,0,2,3,430
4509,2,191,0,0,5,429
4510,4,187,2,0,2,428
4511,1,319,0,2,4,516
4512,1,89,0,0,1,544
4513,1,187,0,1,2,53
4514,2,307,0,2,3,88
4515,2,132,2,1,2,269
4516,1,360,1,2,5,340
4517,2,123,1,2,6,350
4518,3,48,0,1,5,510
4519,1,288,0,2,3,443
4520,1,179,2,1,4,351
4521,3,180,0,1,2,431
4522,2,99,2,1,3,88
4523,3,330,0,2,4,82
4524,2,34,0,2,5,93
4525,3,70,1,0,2,148
4526,1,171,2,0,3,315
4527,2,272,2,3,6,47
4528,4,59,0,1,3,34
4529,2,181,0,0,6,421
4530,1,19,1,1,7,189
4531,1,226,1,3,4,171
4532,1,95,1,2,3,426
4533,1,297,0,2,5,47
4534,1,81,2,0,2,143
4535,2,175,1,2,3,563
4536,2,222,1,1,5,561
4537,1,103,0,2,3,490
4538,2,54,0,0,3,315
4539,1,183,2,0,4,34
4540,1,351,1,1,5,158
4541,1,318,1,0,2,528
4542,2,355,2,2,3,305
4543,1,349,1,3,3,112
4544,1,321,0,1,3,147
4545,1,68,0,2,5,58
4546,3,28,0,1,5,387
4547,1,274,0,2,4,186
4548,2,282,0,2,1,60
4549,2,360,0,2,2,315
4550,3,311,0,1,3,365
4551,4,119,0,1,3,599
4552,1,134,0,2,2,342
4553,1,129,0,0,3,152
4554,3,8,0,2,2,400
4555,1,51,1,3,5,343
4556,2,341,0,1,5,57
4557,2,281,0,2,4,184
4558,2,175,1,2,2,259
4559,4,183,1,1,6,578
4560,5,192,0,1,7,35
4561,2,249,1,2,3,502
4562,1,235,2,1,5,347
4563,3,83,1,0,5,254
4564,1,93,0,2,4,62
4565,1,312,1,1,3,118
4566,3,268,0,2,3,363
4567,1,120,1,0,4,69
4568,1,71,2,0,3,404
4569,1,17,0,3,6,327
4570,3,253,2,0,5,422
4571,2,122,0,2,3,47
4572,2,10,2,2,4,556
4573,1,287,1,2,4,161
4574,3,316,0,0,2,319
4575,3,326,1,1,3,238
4576,1,273,0,2,6,356
4577,1,306,0,1,4,532
4578,1,293,1,1,3,308
4579,5,210,0,1,2,411
4580,2,218,1,0,4,338
4581,4,241,0,2,4,306
4582,1,200,0,2,3,105
4583,3,216,2,3,4,327
4584,3,205,0,1,2,407
4585,2,216,1,2,2,462
4586,4,80,1,0,4,141
4587,1,267,1,1,2,101
4588,1,35,2,1,6,346
4589,2,289,1,3,2,50
4590,2,18,0,2,4,217
4591,2,165,1,3,3,150
4592,1,13,0,2,3,371
4593,2,202,0,2,5,333
4594,1,229,2,0,3,476
4595,1,346,1,2,5,525
4596,2,1,1,1,4,550
4597,2,319,1,0,4,214
4598,1,217,1,0,5,361
4599,1,34,2,1,4,379
4600,1,359,0,0,4,349
4601,1,266,0,1,5,566
4602,3,128,0,1,6,441
4603,4,212,1,3,3,185
4604,1,263,0,2,4,562
4605,3,312,0,1,2,531
4606,3,80,0,0,3,515
4607,3,165,2,0,3,183
4608,1,252,1,0,5,97
4609,4,12,0,0,4,521
4610,1,304,0,3,5,70
4611,1,212,0,1,1,556
4612,1,282,0,0,3,198
4613,1,112,0,0,6,141
4614,1,211,2,1,3,492
4615,1,239,2,1,1,81
4616,1,268,0,0,3,284
4617,3,298,0,3,5,187
4618,3,317,0,0,3,329
4619,1,58,0,0,3,456
4620,3,34,0,0,4,336
4621,3,263,0,1,3,128
4622,3,35,0,0,5,150
4623,1,271,1,0,2,59
4624,2,227,1,0,3,259
4625,4,25,1,1,4,283
4626,2,234,0,0,5,433
4627,1,59,2,0,5,523
4628,2,251,2,1,5,60
4629,2,335,0,0,3,191
4630,2,86,0,1,2,461
4631,1,251,0,0,3,185
4632,1,180,0,0,6,352
4633,3,207,0,1,6,220
4634,3,344,1,0,7,205
4635,1,149,0,0,2,546
4636,4,71,0,1,4,553
4637,1,121,0,3,4,368
4638,2,253,2,2,5,348
4639,3,93,0,2,4,140
4640,3,256,1,2,5,502
4641,4,254,0,3,3,46
4642,1,352,0,2,2,249
4643,3,288,1,1,3,516
4644,1,309,0,0,1,334
4645,2,59,0,0,3,546
4646,2,69,0,1,2,158
4647,2,86,1,3,3,53
4648,1,274,1,1,4,570
4649,3,227,0,2,6,161
4650,1,81,1,1,5,585
4651,1,114,0,1,3,350
4652,2,184,1,1,2,526
4653,1,280,0,1,2,411
4654,3,322,1,0,7,245
4655,1,318,2,2,4,572
4656,1,54,2,2,2,40
4657,3,197,0,2,5,111
4658,2,293,1,0,3,185
4659,1,293,0,2,6,195
4660,2,291,2,0,3,237
4661,2,180,0,0,3,53
4662,2,222,0,2,4,361
4663,1,274,0,0,6,591
4664,3,244,0,0,6,548
4665,3,154,1,0,4,540
4666,2,304,2,2,3,270
4667,1,273,1,0,3,210
4668,3,135,1,1,7,322
4669,2,313,1,1,4,112
4670,2,8,0,2,5,595
4671,1,128,0,2,3,119
4672,3,56,0,1,4,468
4673,2,126,0,0,3,572
4674,1,159,0,0,5,222
4675,1,59,0,1,6,517
4676,3,58,0,2,4,378
4677,1,140,0,0,3,118
4678,4,176,2,0,3,152
4679,2,108,0,2,2,403
4680,2,211,0,1,6,76
4681,1,74,1,2,3,462
4682,1,167,0,2,5,175
4683,4,357,0,2,5,32
4684,1,304,0,1,5,559
4685,3,233,0,1,6,343
4686,1,327,0,3,4,356
4687,1,182,0,1,6,110
4688,1,122,1,0,2,182
4689,2,334,1,0,4,431
4690,5,203,0,1,5,517
4691,1,29,0,3,3,96
4692,1,202,0,0,5,118
4693,1,93,1,0,5,164
4694,2,329,0,2,5,231
4695,1,356,1,3,3,457
4696,3,176,1,0,4,208
4697,2,330,0,0,3,368
4698,2,211,0,1,5,108
4699,1,184,0,0,3,562
4700,5,95,0,2,4,407
4701,1,273,0,0,3,194
4702,1,137,0,0,2,569
4703,2,237,0,0,2,184
4704,2,353,0,0,2,152
4705,1,265,1,0,4,231
4706,1,135,0,0,5,69
4707,3,144,2,2,1,198
4708,1,19,2,0,2,99
4709,3,231,2,3,3,359
4710,2,134,1,0,5,469
4711,1,114,0,1,2,428
4712,1,139,0,0,3,522
4713,1,125,1,0,3,383
4714,3,204,1,1,3,357
4715,2,61,1,1,3,527
4716,1,250,2,2,3,448
4717,2,298,0,2,5,532
4718,5,13,0,1,4,568
4719,1,255,0,1,2,374
